# RandomSeed is not predefined. Generated seed value:  6968595870316292916
# VNS started at: 2023-10-14 09:17:44.019923
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/teaching/max_ones_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/teaching/max_ones_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsKeep': 'None', 'additionalStatisticsMaxLocalOptima': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
497	1703	a_i	1111111111000000	10	10	True	
498	1704	a_i	1111111111000000	10	10	True	
499	1705	a_i	1111111111000000	10	10	True	
500	1706	a_i	1111111111000000	10	10	True	
501	1707	a_i	1111111111000000	10	10	True	
502	1708	a_i	1111111111000000	10	10	True	
503	1709	a_i	1111111111000000	10	10	True	
504	1710	a_i	1111111111000000	10	10	True	
505	1711	a_i	1111111111000000	10	10	True	
506	1712	a_i	1111111111000000	10	10	True	
507	1713	a_i	1111111111000000	10	10	True	
508	1714	a_i	1111111111000000	10	10	True	
509	1715	a_i	1111111111000000	10	10	True	
510	1716	a_i	1111111111000000	10	10	True	
511	1717	a_i	1111111111000000	10	10	True	
512	1718	a_i	1111111111000000	10	10	True	
513	1719	a_i	1111111111000000	10	10	True	
514	1720	a_i	1111111111000000	10	10	True	
515	1721	a_i	1111111111000000	10	10	True	
516	1722	a_i	1111111111000000	10	10	True	
517	1723	a_i	1111111111000000	10	10	True	
518	1724	a_i	1111111111000000	10	10	True	
519	1725	a_i	1111111111000000	10	10	True	
520	1726	a_i	1111111111000000	10	10	True	
521	1727	a_i	1111111111000000	10	10	True	
522	1728	a_i	1111111111000000	10	10	True	
523	1729	a_i	1111111111000000	10	10	True	
524	1730	a_i	1111111111000000	10	10	True	
525	1731	a_i	1111111111000000	10	10	True	
526	1732	a_i	1111111111000000	10	10	True	
527	1733	a_i	1111111111000000	10	10	True	
528	1734	a_i	1111111111000000	10	10	True	
529	1735	a_i	1111111111000000	10	10	True	
530	1736	a_i	1111111111000000	10	10	True	
531	1737	a_i	1111111111000000	10	10	True	
532	1738	a_i	1111111111000000	10	10	True	
533	1739	a_i	1111111111000000	10	10	True	
534	1740	a_i	1111111111000000	10	10	True	
535	1741	a_i	1111111111000000	10	10	True	
536	1742	a_i	1111111111000000	10	10	True	
537	1743	a_i	1111111111000000	10	10	True	
538	1744	a_i	1111111111000000	10	10	True	
539	1745	a_i	1111111111000000	10	10	True	
540	1746	a_i	1111111111000000	10	10	True	
541	1747	a_i	1111111111000000	10	10	True	
542	1748	a_i	1111111111000000	10	10	True	
543	1749	a_i	1111111111000000	10	10	True	
544	1750	a_i	1111111111000000	10	10	True	
545	1751	a_i	1111111111000000	10	10	True	
546	1752	a_i	1111111111000000	10	10	True	
547	1753	a_i	1111111111000000	10	10	True	
548	1754	a_i	1111111111000000	10	10	True	
549	1755	a_i	1111111111000000	10	10	True	
550	1756	a_i	1111111111000000	10	10	True	
551	1757	a_i	1111111111000000	10	10	True	
552	1758	a_i	1111111111000000	10	10	True	
553	1759	a_i	1111111111000000	10	10	True	
554	1760	a_i	1111111111000000	10	10	True	
555	1761	a_i	1111111111000000	10	10	True	
556	1762	a_i	1111111111000000	10	10	True	
557	1763	a_i	1111111111000000	10	10	True	
558	1764	a_i	1111111111000000	10	10	True	
559	1765	a_i	1111111111000000	10	10	True	
560	1766	a_i	1111111111000000	10	10	True	
561	1767	a_i	1111111111000000	10	10	True	
562	1768	a_i	1111111111000000	10	10	True	
563	1769	a_i	1111111111000000	10	10	True	
564	1770	a_i	1111111111000000	10	10	True	
565	1771	a_i	1111111111000000	10	10	True	
566	1772	a_i	1111111111000000	10	10	True	
567	1773	a_i	1111111111000000	10	10	True	
568	1774	a_i	1111111111000000	10	10	True	
569	1775	a_i	1111111111000000	10	10	True	
570	1776	a_i	1111111111000000	10	10	True	
571	1777	a_i	1111111111000000	10	10	True	
572	1778	a_i	1111111111000000	10	10	True	
573	1779	a_i	1111111111000000	10	10	True	
574	1780	a_i	1111111111000000	10	10	True	
575	1781	a_i	1111111111000000	10	10	True	
576	1782	a_i	1111111111000000	10	10	True	
577	1783	a_i	1111111111000000	10	10	True	
578	1784	a_i	1111111111000000	10	10	True	
579	1785	a_i	1111111111000000	10	10	True	
580	1786	a_i	1111111111000000	10	10	True	
581	1787	a_i	1111111111000000	10	10	True	
582	1788	a_i	1111111111000000	10	10	True	
583	1789	a_i	1111111111000000	10	10	True	
584	1790	a_i	1111111111000000	10	10	True	
585	1791	a_i	1111111111000000	10	10	True	
586	1792	a_i	1111111111000000	10	10	True	
587	1793	a_i	1111111111000000	10	10	True	
588	1794	a_i	1111111111000000	10	10	True	
589	1795	a_i	1111111111000000	10	10	True	
590	1796	a_i	1111111111000000	10	10	True	
591	1797	a_i	1111111111000000	10	10	True	
592	1798	a_i	1111111111000000	10	10	True	
593	1799	a_i	1111111111000000	10	10	True	
594	1800	a_i	1111111111000000	10	10	True	
595	1801	a_i	1111111111000000	10	10	True	
596	1802	a_i	1111111111000000	10	10	True	
597	1803	a_i	1111111111000000	10	10	True	
598	1804	a_i	1111111111000000	10	10	True	
599	1805	a_i	1111111111000000	10	10	True	
600	1806	a_i	1111111111000000	10	10	True	
601	1807	a_i	1111111111000000	10	10	True	
602	1808	a_i	1111111111000000	10	10	True	
603	1809	a_i	1111111111000000	10	10	True	
604	1810	a_i	1111111111000000	10	10	True	
605	1811	a_i	1111111111000000	10	10	True	
606	1812	a_i	1111111111000000	10	10	True	
607	1813	a_i	1111111111000000	10	10	True	
608	1814	a_i	1111111111000000	10	10	True	
609	1815	a_i	1111111111000000	10	10	True	
610	1816	a_i	1111111111000000	10	10	True	
611	1817	a_i	1111111111000000	10	10	True	
612	1818	a_i	1111111111000000	10	10	True	
613	1819	a_i	1111111111000000	10	10	True	
614	1820	a_i	1111111111000000	10	10	True	
615	1821	a_i	1111111111000000	10	10	True	
616	1822	a_i	1111111111000000	10	10	True	
617	1823	a_i	1111111111000000	10	10	True	
618	1824	a_i	1111111111000000	10	10	True	
619	1825	a_i	1111111111000000	10	10	True	
620	1826	a_i	1111111111000000	10	10	True	
621	1827	a_i	1111111111000000	10	10	True	
622	1828	a_i	1111111111000000	10	10	True	
623	1829	a_i	1111111111000000	10	10	True	
624	1830	a_i	1111111111000000	10	10	True	
625	1831	a_i	1111111111000000	10	10	True	
626	1832	a_i	1111111111000000	10	10	True	
627	1833	a_i	1111111111000000	10	10	True	
628	1834	a_i	1111111111000000	10	10	True	
629	1835	a_i	1111111111000000	10	10	True	
630	1836	a_i	1111111111000000	10	10	True	
631	1837	a_i	1111111111000000	10	10	True	
632	1838	a_i	1111111111000000	10	10	True	
633	1839	a_i	1111111111000000	10	10	True	
634	1840	a_i	1111111111000000	10	10	True	
635	1841	a_i	1111111111000000	10	10	True	
636	1842	a_i	1111111111000000	10	10	True	
637	1843	a_i	1111111111000000	10	10	True	
638	1844	a_i	1111111111000000	10	10	True	
639	1845	a_i	1111111111000000	10	10	True	
640	1846	a_i	1111111111000000	10	10	True	
641	1847	a_i	1111111111000000	10	10	True	
642	1848	a_i	1111111111000000	10	10	True	
643	1849	a_i	1111111111000000	10	10	True	
644	1850	a_i	1111111111000000	10	10	True	
645	1851	a_i	1111111111000000	10	10	True	
646	1852	a_i	1111111111000000	10	10	True	
647	1853	a_i	1111111111000000	10	10	True	
648	1854	a_i	1111111111000000	10	10	True	
649	1855	a_i	1111111111000000	10	10	True	
650	1856	a_i	1111111111000000	10	10	True	
651	1857	a_i	1111111111000000	10	10	True	
652	1858	a_i	1111111111000000	10	10	True	
653	1859	a_i	1111111111000000	10	10	True	
654	1860	a_i	1111111111000000	10	10	True	
655	1861	a_i	1111111111000000	10	10	True	
656	1862	a_i	1111111111000000	10	10	True	
657	1863	a_i	1111111111000000	10	10	True	
658	1864	a_i	1111111111000000	10	10	True	
659	1865	a_i	1111111111000000	10	10	True	
660	1866	a_i	1111111111000000	10	10	True	
661	1867	a_i	1111111111000000	10	10	True	
662	1868	a_i	1111111111000000	10	10	True	
663	1869	a_i	1111111111000000	10	10	True	
664	1870	a_i	1111111111000000	10	10	True	
665	1871	a_i	1111111111000000	10	10	True	
666	1872	a_i	1111111111000000	10	10	True	
667	1873	a_i	1111111111000000	10	10	True	
668	1874	a_i	1111111111000000	10	10	True	
669	1875	a_i	1111111111000000	10	10	True	
670	1876	a_i	1111111111000000	10	10	True	
671	1877	a_i	1111111111000000	10	10	True	
672	1878	a_i	1111111111000000	10	10	True	
673	1879	a_i	1111111111000000	10	10	True	
674	1880	a_i	1111111111000000	10	10	True	
675	1881	a_i	1111111111000000	10	10	True	
676	1882	a_i	1111111111000000	10	10	True	
677	1883	a_i	1111111111000000	10	10	True	
678	1884	a_i	1111111111000000	10	10	True	
679	1885	a_i	1111111111000000	10	10	True	
680	1886	a_i	1111111111000000	10	10	True	
681	1887	a_i	1111111111000000	10	10	True	
682	1888	a_i	1111111111000000	10	10	True	
683	1889	a_i	1111111111000000	10	10	True	
684	1890	a_i	1111111111000000	10	10	True	
685	1891	a_i	1111111111000000	10	10	True	
686	1892	a_i	1111111111000000	10	10	True	
687	1893	a_i	1111111111000000	10	10	True	
688	1894	a_i	1111111111000000	10	10	True	
689	1895	a_i	1111111111000000	10	10	True	
690	1896	a_i	1111111111000000	10	10	True	
691	1897	a_i	1111111111000000	10	10	True	
692	1898	a_i	1111111111000000	10	10	True	
693	1899	a_i	1111111111000000	10	10	True	
694	1900	a_i	1111111111000000	10	10	True	
695	1901	a_i	1111111111000000	10	10	True	
696	1902	a_i	1111111111000000	10	10	True	
697	1903	a_i	1111111111000000	10	10	True	
698	1904	a_i	1111111111000000	10	10	True	
699	1905	a_i	1111111111000000	10	10	True	
700	1906	a_i	1111111111000000	10	10	True	
701	1907	a_i	1111111111000000	10	10	True	
702	1908	a_i	1111111111000000	10	10	True	
703	1909	a_i	1111111111000000	10	10	True	
704	1910	a_i	1111111111000000	10	10	True	
705	1911	a_i	1111111111000000	10	10	True	
706	1912	a_i	1111111111000000	10	10	True	
707	1913	a_i	1111111111000000	10	10	True	
708	1914	a_i	1111111111000000	10	10	True	
709	1915	a_i	1111111111000000	10	10	True	
710	1916	a_i	1111111111000000	10	10	True	
711	1917	a_i	1111111111000000	10	10	True	
712	1918	a_i	1111111111000000	10	10	True	
713	1919	a_i	1111111111000000	10	10	True	
714	1920	a_i	1111111111000000	10	10	True	
715	1921	a_i	1111111111000000	10	10	True	
716	1922	a_i	1111111111000000	10	10	True	
717	1923	a_i	1111111111000000	10	10	True	
718	1924	a_i	1111111111000000	10	10	True	
719	1925	a_i	1111111111000000	10	10	True	
720	1926	a_i	1111111111000000	10	10	True	
721	1927	a_i	1111111111000000	10	10	True	
722	1928	a_i	1111111111000000	10	10	True	
723	1929	a_i	1111111111000000	10	10	True	
724	1930	a_i	1111111111000000	10	10	True	
725	1931	a_i	1111111111000000	10	10	True	
726	1932	a_i	1111111111000000	10	10	True	
727	1933	a_i	1111111111000000	10	10	True	
728	1934	a_i	1111111111000000	10	10	True	
729	1935	a_i	1111111111000000	10	10	True	
730	1936	a_i	1111111111000000	10	10	True	
731	1937	a_i	1111111111000000	10	10	True	
732	1938	a_i	1111111111000000	10	10	True	
733	1939	a_i	1111111111000000	10	10	True	
734	1940	a_i	1111111111000000	10	10	True	
735	1941	a_i	1111111111000000	10	10	True	
736	1942	a_i	1111111111000000	10	10	True	
737	1943	a_i	1111111111000000	10	10	True	
738	1944	a_i	1111111111000000	10	10	True	
739	1945	a_i	1111111111000000	10	10	True	
740	1946	a_i	1111111111000000	10	10	True	
741	1947	a_i	1111111111000000	10	10	True	
742	1948	a_i	1111111111000000	10	10	True	
743	1949	a_i	1111111111000000	10	10	True	
744	1950	a_i	1111111111000000	10	10	True	
745	1951	a_i	1111111111000000	10	10	True	
746	1952	a_i	1111111111000000	10	10	True	
747	1953	a_i	1111111111000000	10	10	True	
748	1954	a_i	1111111111000000	10	10	True	
749	1955	a_i	1111111111000000	10	10	True	
750	1956	a_i	1111111111000000	10	10	True	
751	1957	a_i	1111111111000000	10	10	True	
752	1958	a_i	1111111111000000	10	10	True	
753	1959	a_i	1111111111000000	10	10	True	
754	1960	a_i	1111111111000000	10	10	True	
755	1961	a_i	1111111111000000	10	10	True	
756	1962	a_i	1111111111000000	10	10	True	
757	1963	a_i	1111111111000000	10	10	True	
758	1964	a_i	1111111111000000	10	10	True	
759	1965	a_i	1111111111000000	10	10	True	
760	1966	a_i	1111111111000000	10	10	True	
761	1967	a_i	1111111111000000	10	10	True	
762	1968	a_i	1111111111000000	10	10	True	
763	1969	a_i	1111111111000000	10	10	True	
764	1970	a_i	1111111111000000	10	10	True	
765	1971	a_i	1111111111000000	10	10	True	
766	1972	a_i	1111111111000000	10	10	True	
767	1973	a_i	1111111111000000	10	10	True	
768	1974	a_i	1111111111000000	10	10	True	
769	1975	a_i	1111111111000000	10	10	True	
770	1976	a_i	1111111111000000	10	10	True	
771	1977	a_i	1111111111000000	10	10	True	
772	1978	a_i	1111111111000000	10	10	True	
773	1979	a_i	1111111111000000	10	10	True	
774	1980	a_i	1111111111000000	10	10	True	
775	1981	a_i	1111111111000000	10	10	True	
776	1982	a_i	1111111111000000	10	10	True	
777	1983	a_i	1111111111000000	10	10	True	
778	1984	a_i	1111111111000000	10	10	True	
779	1985	a_i	1111111111000000	10	10	True	
780	1986	a_i	1111111111000000	10	10	True	
781	1987	a_i	1111111111000000	10	10	True	
782	1988	a_i	1111111111000000	10	10	True	
783	1989	a_i	1111111111000000	10	10	True	
784	1990	a_i	1111111111000000	10	10	True	
785	1991	a_i	1111111111000000	10	10	True	
786	1992	a_i	1111111111000000	10	10	True	
787	1993	a_i	1111111111000000	10	10	True	
788	1994	a_i	1111111111000000	10	10	True	
789	1995	a_i	1111111111000000	10	10	True	
790	1996	a_i	1111111111000000	10	10	True	
791	1997	a_i	1111111111000000	10	10	True	
792	1998	a_i	1111111111000000	10	10	True	
793	1999	a_i	1111111111000000	10	10	True	
794	2000	a_i	1111111111000000	10	10	True	
795	2001	a_i	1111111111000000	10	10	True	
796	2002	a_i	1111111111000000	10	10	True	
797	2003	a_i	1111111111000000	10	10	True	
798	2004	a_i	1111111111000000	10	10	True	
799	2005	a_i	1111111111000000	10	10	True	
800	2006	a_i	1111111111000000	10	10	True	
801	2007	a_i	1111111111000000	10	10	True	
802	2008	a_i	1111111111000000	10	10	True	
803	2009	a_i	1111111111000000	10	10	True	
804	2010	a_i	1111111111000000	10	10	True	
805	2011	a_i	1111111111000000	10	10	True	
806	2012	a_i	1111111111000000	10	10	True	
807	2013	a_i	1111111111000000	10	10	True	
808	2014	a_i	1111111111000000	10	10	True	
809	2015	a_i	1111111111000000	10	10	True	
810	2016	a_i	1111111111000000	10	10	True	
811	2017	a_i	1111111111000000	10	10	True	
812	2018	a_i	1111111111000000	10	10	True	
813	2019	a_i	1111111111000000	10	10	True	
814	2020	a_i	1111111111000000	10	10	True	
815	2021	a_i	1111111111000000	10	10	True	
816	2022	a_i	1111111111000000	10	10	True	
817	2023	a_i	1111111111000000	10	10	True	
818	2024	a_i	1111111111000000	10	10	True	
819	2025	a_i	1111111111000000	10	10	True	
820	2026	a_i	1111111111000000	10	10	True	
821	2027	a_i	1111111111000000	10	10	True	
822	2028	a_i	1111111111000000	10	10	True	
823	2029	a_i	1111111111000000	10	10	True	
824	2030	a_i	1111111111000000	10	10	True	
825	2031	a_i	1111111111000000	10	10	True	
826	2032	a_i	1111111111000000	10	10	True	
827	2033	a_i	1111111111000000	10	10	True	
828	2034	a_i	1111111111000000	10	10	True	
829	2035	a_i	1111111111000000	10	10	True	
830	2036	a_i	1111111111000000	10	10	True	
831	2037	a_i	1111111111000000	10	10	True	
832	2038	a_i	1111111111000000	10	10	True	
833	2039	a_i	1111111111000000	10	10	True	
834	2040	a_i	1111111111000000	10	10	True	
835	2041	a_i	1111111111000000	10	10	True	
836	2042	a_i	1111111111000000	10	10	True	
837	2043	a_i	1111111111000000	10	10	True	
838	2044	a_i	1111111111000000	10	10	True	
839	2045	a_i	1111111111000000	10	10	True	
840	2046	a_i	1111111111000000	10	10	True	
841	2047	a_i	1111111111000000	10	10	True	
842	2048	a_i	1111111111000000	10	10	True	
843	2049	a_i	1111111111000000	10	10	True	
844	2050	a_i	1111111111000000	10	10	True	
845	2051	a_i	1111111111000000	10	10	True	
846	2052	a_i	1111111111000000	10	10	True	
847	2053	a_i	1111111111000000	10	10	True	
848	2054	a_i	1111111111000000	10	10	True	
849	2055	a_i	1111111111000000	10	10	True	
850	2056	a_i	1111111111000000	10	10	True	
851	2057	a_i	1111111111000000	10	10	True	
852	2058	a_i	1111111111000000	10	10	True	
853	2059	a_i	1111111111000000	10	10	True	
854	2060	a_i	1111111111000000	10	10	True	
855	2061	a_i	1111111111000000	10	10	True	
856	2062	a_i	1111111111000000	10	10	True	
857	2063	a_i	1111111111000000	10	10	True	
858	2064	a_i	1111111111000000	10	10	True	
859	2065	a_i	1111111111000000	10	10	True	
860	2066	a_i	1111111111000000	10	10	True	
861	2067	a_i	1111111111000000	10	10	True	
862	2068	a_i	1111111111000000	10	10	True	
863	2069	a_i	1111111111000000	10	10	True	
864	2070	a_i	1111111111000000	10	10	True	
865	2071	a_i	1111111111000000	10	10	True	
866	2072	a_i	1111111111000000	10	10	True	
867	2073	a_i	1111111111000000	10	10	True	
868	2074	a_i	1111111111000000	10	10	True	
869	2075	a_i	1111111111000000	10	10	True	
870	2076	a_i	1111111111000000	10	10	True	
871	2077	a_i	1111111111000000	10	10	True	
872	2078	a_i	1111111111000000	10	10	True	
873	2079	a_i	1111111111000000	10	10	True	
874	2080	a_i	1111111111000000	10	10	True	
875	2081	a_i	1111111111000000	10	10	True	
876	2082	a_i	1111111111000000	10	10	True	
877	2083	a_i	1111111111000000	10	10	True	
878	2084	a_i	1111111111000000	10	10	True	
879	2085	a_i	1111111111000000	10	10	True	
880	2086	a_i	1111111111000000	10	10	True	
881	2087	a_i	1111111111000000	10	10	True	
882	2088	a_i	1111111111000000	10	10	True	
883	2089	a_i	1111111111000000	10	10	True	
884	2090	a_i	1111111111000000	10	10	True	
885	2091	a_i	1111111111000000	10	10	True	
886	2092	a_i	1111111111000000	10	10	True	
887	2093	a_i	1111111111000000	10	10	True	
888	2094	a_i	1111111111000000	10	10	True	
889	2095	a_i	1111111111000000	10	10	True	
890	2096	a_i	1111111111000000	10	10	True	
891	2097	a_i	1111111111000000	10	10	True	
892	2098	a_i	1111111111000000	10	10	True	
893	2099	a_i	1111111111000000	10	10	True	
894	2100	a_i	1111111111000000	10	10	True	
895	2101	a_i	1111111111000000	10	10	True	
896	2102	a_i	1111111111000000	10	10	True	
897	2103	a_i	1111111111000000	10	10	True	
898	2104	a_i	1111111111000000	10	10	True	
899	2105	a_i	1111111111000000	10	10	True	
900	2106	a_i	1111111111000000	10	10	True	
901	2107	a_i	1111111111000000	10	10	True	
902	2108	a_i	1111111111000000	10	10	True	
903	2109	a_i	1111111111000000	10	10	True	
904	2110	a_i	1111111111000000	10	10	True	
905	2111	a_i	1111111111000000	10	10	True	
906	2112	a_i	1111111111000000	10	10	True	
907	2113	a_i	1111111111000000	10	10	True	
908	2114	a_i	1111111111000000	10	10	True	
909	2115	a_i	1111111111000000	10	10	True	
910	2116	a_i	1111111111000000	10	10	True	
911	2117	a_i	1111111111000000	10	10	True	
912	2118	a_i	1111111111000000	10	10	True	
913	2119	a_i	1111111111000000	10	10	True	
914	2120	a_i	1111111111000000	10	10	True	
915	2121	a_i	1111111111000000	10	10	True	
916	2122	a_i	1111111111000000	10	10	True	
917	2123	a_i	1111111111000000	10	10	True	
918	2124	a_i	1111111111000000	10	10	True	
919	2125	a_i	1111111111000000	10	10	True	
920	2126	a_i	1111111111000000	10	10	True	
921	2127	a_i	1111111111000000	10	10	True	
922	2128	a_i	1111111111000000	10	10	True	
923	2129	a_i	1111111111000000	10	10	True	
924	2130	a_i	1111111111000000	10	10	True	
925	2131	a_i	1111111111000000	10	10	True	
926	2132	a_i	1111111111000000	10	10	True	
927	2133	a_i	1111111111000000	10	10	True	
928	2134	a_i	1111111111000000	10	10	True	
929	2135	a_i	1111111111000000	10	10	True	
930	2136	a_i	1111111111000000	10	10	True	
931	2137	a_i	1111111111000000	10	10	True	
932	2138	a_i	1111111111000000	10	10	True	
933	2139	a_i	1111111111000000	10	10	True	
934	2140	a_i	1111111111000000	10	10	True	
935	2141	a_i	1111111111000000	10	10	True	
936	2142	a_i	1111111111000000	10	10	True	
937	2143	a_i	1111111111000000	10	10	True	
938	2144	a_i	1111111111000000	10	10	True	
939	2145	a_i	1111111111000000	10	10	True	
940	2146	a_i	1111111111000000	10	10	True	
941	2147	a_i	1111111111000000	10	10	True	
942	2148	a_i	1111111111000000	10	10	True	
943	2149	a_i	1111111111000000	10	10	True	
944	2150	a_i	1111111111000000	10	10	True	
945	2151	a_i	1111111111000000	10	10	True	
946	2152	a_i	1111111111000000	10	10	True	
947	2153	a_i	1111111111000000	10	10	True	
948	2154	a_i	1111111111000000	10	10	True	
949	2155	a_i	1111111111000000	10	10	True	
950	2156	a_i	1111111111000000	10	10	True	
951	2157	a_i	1111111111000000	10	10	True	
952	2158	a_i	1111111111000000	10	10	True	
953	2159	a_i	1111111111000000	10	10	True	
954	2160	a_i	1111111111000000	10	10	True	
955	2161	a_i	1111111111000000	10	10	True	
956	2162	a_i	1111111111000000	10	10	True	
957	2163	a_i	1111111111000000	10	10	True	
958	2164	a_i	1111111111000000	10	10	True	
959	2165	a_i	1111111111000000	10	10	True	
960	2166	a_i	1111111111000000	10	10	True	
961	2167	a_i	1111111111000000	10	10	True	
962	2168	a_i	1111111111000000	10	10	True	
963	2169	a_i	1111111111000000	10	10	True	
964	2170	a_i	1111111111000000	10	10	True	
965	2171	a_i	1111111111000000	10	10	True	
966	2172	a_i	1111111111000000	10	10	True	
967	2173	a_i	1111111111000000	10	10	True	
968	2174	a_i	1111111111000000	10	10	True	
969	2175	a_i	1111111111000000	10	10	True	
970	2176	a_i	1111111111000000	10	10	True	
971	2177	a_i	1111111111000000	10	10	True	
972	2178	a_i	1111111111000000	10	10	True	
973	2179	a_i	1111111111000000	10	10	True	
974	2180	a_i	1111111111000000	10	10	True	
975	2181	a_i	1111111111000000	10	10	True	
976	2182	a_i	1111111111000000	10	10	True	
977	2183	a_i	1111111111000000	10	10	True	
978	2184	a_i	1111111111000000	10	10	True	
979	2185	a_i	1111111111000000	10	10	True	
980	2186	a_i	1111111111000000	10	10	True	
981	2187	a_i	1111111111000000	10	10	True	
982	2188	a_i	1111111111000000	10	10	True	
983	2189	a_i	1111111111000000	10	10	True	
984	2190	a_i	1111111111000000	10	10	True	
985	2191	a_i	1111111111000000	10	10	True	
986	2192	a_i	1111111111000000	10	10	True	
987	2193	a_i	1111111111000000	10	10	True	
988	2194	a_i	1111111111000000	10	10	True	
989	2195	a_i	1111111111000000	10	10	True	
990	2196	a_i	1111111111000000	10	10	True	
991	2197	a_i	1111111111000000	10	10	True	
992	2198	a_i	1111111111000000	10	10	True	
993	2199	a_i	1111111111000000	10	10	True	
994	2200	a_i	1111111111000000	10	10	True	
995	2201	a_i	1111111111000000	10	10	True	
996	2202	a_i	1111111111000000	10	10	True	
997	2203	a_i	1111111111000000	10	10	True	
998	2204	a_i	1111111111000000	10	10	True	
999	2205	a_i	1111111111000000	10	10	True	
1000	2206	a_i	1111111111000000	10	10	True	
1001	2207	a_i	1111111111000000	10	10	True	
1002	2208	a_i	1111111111000000	10	10	True	
1003	2209	a_i	1111111111000000	10	10	True	
1004	2210	a_i	1111111111000000	10	10	True	
1005	2211	a_i	1111111111000000	10	10	True	
1006	2212	a_i	1111111111000000	10	10	True	
1007	2213	a_i	1111111111000000	10	10	True	
1008	2214	a_i	1111111111000000	10	10	True	
1009	2215	a_i	1111111111000000	10	10	True	
1010	2216	a_i	1111111111000000	10	10	True	
1011	2217	a_i	1111111111000000	10	10	True	
1012	2218	a_i	1111111111000000	10	10	True	
1013	2219	a_i	1111111111000000	10	10	True	
1014	2220	a_i	1111111111000000	10	10	True	
1015	2221	a_i	1111111111000000	10	10	True	
1016	2222	a_i	1111111111000000	10	10	True	
1017	2223	a_i	1111111111000000	10	10	True	
1018	2224	a_i	1111111111000000	10	10	True	
1019	2225	a_i	1111111111000000	10	10	True	
1020	2226	a_i	1111111111000000	10	10	True	
1021	2227	a_i	1111111111000000	10	10	True	
1022	2228	a_i	1111111111000000	10	10	True	
1023	2229	a_i	1111111111000000	10	10	True	
1024	2230	a_i	1111111111000000	10	10	True	
1025	2231	a_i	1111111111000000	10	10	True	
1026	2232	a_i	1111111111000000	10	10	True	
1027	2233	a_i	1111111111000000	10	10	True	
1028	2234	a_i	1111111111000000	10	10	True	
1029	2235	a_i	1111111111000000	10	10	True	
1030	2236	a_i	1111111111000000	10	10	True	
1031	2237	a_i	1111111111000000	10	10	True	
1032	2238	a_i	1111111111000000	10	10	True	
1033	2239	a_i	1111111111000000	10	10	True	
1034	2240	a_i	1111111111000000	10	10	True	
1035	2241	a_i	1111111111000000	10	10	True	
1036	2242	a_i	1111111111000000	10	10	True	
1037	2243	a_i	1111111111000000	10	10	True	
1038	2244	a_i	1111111111000000	10	10	True	
1039	2245	a_i	1111111111000000	10	10	True	
1040	2246	a_i	1111111111000000	10	10	True	
1041	2247	a_i	1111111111000000	10	10	True	
1042	2248	a_i	1111111111000000	10	10	True	
1043	2249	a_i	1111111111000000	10	10	True	
1044	2250	a_i	1111111111000000	10	10	True	
1045	2251	a_i	1111111111000000	10	10	True	
1046	2252	a_i	1111111111000000	10	10	True	
1047	2253	a_i	1111111111000000	10	10	True	
1048	2254	a_i	1111111111000000	10	10	True	
1049	2255	a_i	1111111111000000	10	10	True	
1050	2256	a_i	1111111111000000	10	10	True	
1051	2257	a_i	1111111111000000	10	10	True	
1052	2258	a_i	1111111111000000	10	10	True	
1053	2259	a_i	1111111111000000	10	10	True	
1054	2260	a_i	1111111111000000	10	10	True	
1055	2261	a_i	1111111111000000	10	10	True	
1056	2262	a_i	1111111111000000	10	10	True	
1057	2263	a_i	1111111111000000	10	10	True	
1058	2264	a_i	1111111111000000	10	10	True	
1059	2265	a_i	1111111111000000	10	10	True	
1060	2266	a_i	1111111111000000	10	10	True	
1061	2267	a_i	1111111111000000	10	10	True	
1062	2268	a_i	1111111111000000	10	10	True	
1063	2269	a_i	1111111111000000	10	10	True	
1064	2270	a_i	1111111111000000	10	10	True	
1065	2271	a_i	1111111111000000	10	10	True	
1066	2272	a_i	1111111111000000	10	10	True	
1067	2273	a_i	1111111111000000	10	10	True	
1068	2274	a_i	1111111111000000	10	10	True	
1069	2275	a_i	1111111111000000	10	10	True	
1070	2276	a_i	1111111111000000	10	10	True	
1071	2277	a_i	1111111111000000	10	10	True	
1072	2278	a_i	1111111111000000	10	10	True	
1073	2279	a_i	1111111111000000	10	10	True	
1074	2280	a_i	1111111111000000	10	10	True	
