# RandomSeed is not predefined. Generated seed value:  4110100093912798890
# variable_neighborhood_search started at: 2024-01-15 09:22:04.889723
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.argument()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
190	1368	a_i	1111111111	10	10	True	XXX	
191	1369	a_i	1111111111	10	10	True	XXX	
192	1370	a_i	1111111111	10	10	True	XXX	
193	1371	a_i	1111111111	10	10	True	XXX	
194	1372	a_i	1111111111	10	10	True	XXX	
195	1373	a_i	1111111111	10	10	True	XXX	
196	1374	a_i	1111111111	10	10	True	XXX	
197	1375	a_i	1111111111	10	10	True	XXX	
198	1376	a_i	1111111111	10	10	True	XXX	
199	1377	a_i	1111111111	10	10	True	XXX	
200	1378	a_i	1111111111	10	10	True	XXX	
201	1379	a_i	1111111111	10	10	True	XXX	
202	1380	a_i	1111111111	10	10	True	XXX	
203	1381	a_i	1111111111	10	10	True	XXX	
204	1382	a_i	1111111111	10	10	True	XXX	
205	1383	a_i	1111111111	10	10	True	XXX	
206	1384	a_i	1111111111	10	10	True	XXX	
207	1385	a_i	1111111111	10	10	True	XXX	
208	1386	a_i	1111111111	10	10	True	XXX	
209	1387	a_i	1111111111	10	10	True	XXX	
210	1388	a_i	1111111111	10	10	True	XXX	
211	1389	a_i	1111111111	10	10	True	XXX	
212	1390	a_i	1111111111	10	10	True	XXX	
213	1391	a_i	1111111111	10	10	True	XXX	
214	1392	a_i	1111111111	10	10	True	XXX	
215	1393	a_i	1111111111	10	10	True	XXX	
216	1394	a_i	1111111111	10	10	True	XXX	
217	1395	a_i	1111111111	10	10	True	XXX	
218	1396	a_i	1111111111	10	10	True	XXX	
219	1397	a_i	1111111111	10	10	True	XXX	
220	1398	a_i	1111111111	10	10	True	XXX	
221	1399	a_i	1111111111	10	10	True	XXX	
222	1400	a_i	1111111111	10	10	True	XXX	
223	1401	a_i	1111111111	10	10	True	XXX	
224	1402	a_i	1111111111	10	10	True	XXX	
225	1403	a_i	1111111111	10	10	True	XXX	
226	1404	a_i	1111111111	10	10	True	XXX	
227	1405	a_i	1111111111	10	10	True	XXX	
228	1406	a_i	1111111111	10	10	True	XXX	
229	1407	a_i	1111111111	10	10	True	XXX	
230	1408	a_i	1111111111	10	10	True	XXX	
231	1409	a_i	1111111111	10	10	True	XXX	
232	1410	a_i	1111111111	10	10	True	XXX	
233	1411	a_i	1111111111	10	10	True	XXX	
234	1412	a_i	1111111111	10	10	True	XXX	
235	1413	a_i	1111111111	10	10	True	XXX	
236	1414	a_i	1111111111	10	10	True	XXX	
237	1415	a_i	1111111111	10	10	True	XXX	
