# RandomSeed is not predefined. Generated seed value:  3554508247069892059
# VNS started at: 2023-10-08 08:29:01.387235
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/trivial/max_ones_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/trivial/max_ones_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsKeep': 'None', 'additionalStatisticsMaxLocalOptima': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
339	1476	a_i	1111111111000000	10	10	True	
340	1477	a_i	1111111111000000	10	10	True	
341	1478	a_i	1111111111000000	10	10	True	
342	1479	a_i	1111111111000000	10	10	True	
343	1480	a_i	1111111111000000	10	10	True	
344	1481	a_i	1111111111000000	10	10	True	
345	1482	a_i	1111111111000000	10	10	True	
346	1483	a_i	1111111111000000	10	10	True	
347	1484	a_i	1111111111000000	10	10	True	
348	1485	a_i	1111111111000000	10	10	True	
349	1486	a_i	1111111111000000	10	10	True	
350	1487	a_i	1111111111000000	10	10	True	
351	1488	a_i	1111111111000000	10	10	True	
352	1489	a_i	1111111111000000	10	10	True	
353	1490	a_i	1111111111000000	10	10	True	
354	1491	a_i	1111111111000000	10	10	True	
355	1492	a_i	1111111111000000	10	10	True	
356	1493	a_i	1111111111000000	10	10	True	
357	1494	a_i	1111111111000000	10	10	True	
358	1495	a_i	1111111111000000	10	10	True	
359	1496	a_i	1111111111000000	10	10	True	
360	1497	a_i	1111111111000000	10	10	True	
361	1498	a_i	1111111111000000	10	10	True	
362	1499	a_i	1111111111000000	10	10	True	
363	1500	a_i	1111111111000000	10	10	True	
364	1501	a_i	1111111111000000	10	10	True	
365	1502	a_i	1111111111000000	10	10	True	
366	1503	a_i	1111111111000000	10	10	True	
367	1504	a_i	1111111111000000	10	10	True	
368	1505	a_i	1111111111000000	10	10	True	
369	1506	a_i	1111111111000000	10	10	True	
370	1507	a_i	1111111111000000	10	10	True	
371	1508	a_i	1111111111000000	10	10	True	
372	1509	a_i	1111111111000000	10	10	True	
373	1510	a_i	1111111111000000	10	10	True	
374	1511	a_i	1111111111000000	10	10	True	
375	1512	a_i	1111111111000000	10	10	True	
376	1513	a_i	1111111111000000	10	10	True	
377	1514	a_i	1111111111000000	10	10	True	
378	1515	a_i	1111111111000000	10	10	True	
379	1516	a_i	1111111111000000	10	10	True	
380	1517	a_i	1111111111000000	10	10	True	
381	1518	a_i	1111111111000000	10	10	True	
382	1519	a_i	1111111111000000	10	10	True	
383	1520	a_i	1111111111000000	10	10	True	
384	1521	a_i	1111111111000000	10	10	True	
385	1522	a_i	1111111111000000	10	10	True	
386	1523	a_i	1111111111000000	10	10	True	
387	1524	a_i	1111111111000000	10	10	True	
388	1525	a_i	1111111111000000	10	10	True	
389	1526	a_i	1111111111000000	10	10	True	
390	1527	a_i	1111111111000000	10	10	True	
391	1528	a_i	1111111111000000	10	10	True	
392	1529	a_i	1111111111000000	10	10	True	
393	1530	a_i	1111111111000000	10	10	True	
394	1531	a_i	1111111111000000	10	10	True	
395	1532	a_i	1111111111000000	10	10	True	
396	1533	a_i	1111111111000000	10	10	True	
397	1534	a_i	1111111111000000	10	10	True	
398	1535	a_i	1111111111000000	10	10	True	
399	1536	a_i	1111111111000000	10	10	True	
400	1537	a_i	1111111111000000	10	10	True	
401	1538	a_i	1111111111000000	10	10	True	
402	1539	a_i	1111111111000000	10	10	True	
403	1540	a_i	1111111111000000	10	10	True	
404	1541	a_i	1111111111000000	10	10	True	
405	1542	a_i	1111111111000000	10	10	True	
406	1543	a_i	1111111111000000	10	10	True	
407	1544	a_i	1111111111000000	10	10	True	
408	1545	a_i	1111111111000000	10	10	True	
409	1546	a_i	1111111111000000	10	10	True	
410	1547	a_i	1111111111000000	10	10	True	
411	1548	a_i	1111111111000000	10	10	True	
412	1549	a_i	1111111111000000	10	10	True	
413	1550	a_i	1111111111000000	10	10	True	
414	1551	a_i	1111111111000000	10	10	True	
415	1552	a_i	1111111111000000	10	10	True	
416	1553	a_i	1111111111000000	10	10	True	
417	1554	a_i	1111111111000000	10	10	True	
418	1555	a_i	1111111111000000	10	10	True	
419	1556	a_i	1111111111000000	10	10	True	
420	1557	a_i	1111111111000000	10	10	True	
421	1558	a_i	1111111111000000	10	10	True	
422	1559	a_i	1111111111000000	10	10	True	
423	1560	a_i	1111111111000000	10	10	True	
424	1561	a_i	1111111111000000	10	10	True	
425	1562	a_i	1111111111000000	10	10	True	
426	1563	a_i	1111111111000000	10	10	True	
427	1564	a_i	1111111111000000	10	10	True	
428	1565	a_i	1111111111000000	10	10	True	
429	1566	a_i	1111111111000000	10	10	True	
430	1567	a_i	1111111111000000	10	10	True	
431	1568	a_i	1111111111000000	10	10	True	
432	1569	a_i	1111111111000000	10	10	True	
433	1570	a_i	1111111111000000	10	10	True	
434	1571	a_i	1111111111000000	10	10	True	
435	1572	a_i	1111111111000000	10	10	True	
436	1573	a_i	1111111111000000	10	10	True	
437	1574	a_i	1111111111000000	10	10	True	
438	1575	a_i	1111111111000000	10	10	True	
439	1576	a_i	1111111111000000	10	10	True	
440	1577	a_i	1111111111000000	10	10	True	
441	1578	a_i	1111111111000000	10	10	True	
442	1579	a_i	1111111111000000	10	10	True	
443	1580	a_i	1111111111000000	10	10	True	
444	1581	a_i	1111111111000000	10	10	True	
445	1582	a_i	1111111111000000	10	10	True	
446	1583	a_i	1111111111000000	10	10	True	
447	1584	a_i	1111111111000000	10	10	True	
448	1585	a_i	1111111111000000	10	10	True	
449	1586	a_i	1111111111000000	10	10	True	
450	1587	a_i	1111111111000000	10	10	True	
451	1588	a_i	1111111111000000	10	10	True	
452	1589	a_i	1111111111000000	10	10	True	
453	1590	a_i	1111111111000000	10	10	True	
454	1591	a_i	1111111111000000	10	10	True	
455	1592	a_i	1111111111000000	10	10	True	
456	1593	a_i	1111111111000000	10	10	True	
457	1594	a_i	1111111111000000	10	10	True	
458	1595	a_i	1111111111000000	10	10	True	
459	1596	a_i	1111111111000000	10	10	True	
460	1597	a_i	1111111111000000	10	10	True	
